theme_set_id,theme_synonym_id,pattern,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,n_in_min
12_18_20,6693783,264803175452404550,3,2,4,0,9,4,3,0,3,2,1,5,1,2,-2,0,0,1,0,2,4,1,3,2,1,1,6
12_18_21,4753857,027814356040571031,1,0,5,0,8,6,5,8,2,3,2,6,1,1,-3,2,2,2,2,0,6,0,4,0,0,0,10
12_18_22,6696271,056287314044414431,3,3,2,0,7,5,3,2,3,2,2,3,1,2,-2,2,1,3,1,0,5,4,3,3,3,2,7
12_18_23,4288069,028764351041532030,1,0,2,0,9,6,6,8,2,1,2,3,1,1,-1,2,4,4,4,0,2,1,5,2,1,1,68
12_18_24,6693608,536208174404704571,3,2,4,0,5,3,3,0,3,3,3,5,1,2,-3,0,0,2,0,0,6,1,1,4,2,2,10
12_18_25,6696271,056287314044414431,3,3,2,0,7,5,3,2,3,2,2,3,1,2,-2,2,1,3,1,0,5,4,3,3,3,2,7
12_18_26,5807968,508172634404251054,2,0,2,0,5,3,3,6,2,3,2,3,1,1,-3,1,2,3,2,0,4,3,3,3,1,4,4
12_19_20,6211220,207581634606254151,2,0,4,0,5,4,4,8,2,4,1,5,2,1,-4,0,0,0,2,1,5,1,4,1,0,1,3
12_19_21,4747140,082371564044514232,1,0,5,0,3,6,4,10,2,4,1,6,4,1,-4,0,0,0,2,0,6,0,4,0,0,0,25
12_19_22,4409819,308526741004442550,1,0,3,0,5,2,4,9,1,2,3,4,1,0,-2,0,6,0,3,0,4,3,2,4,1,3,16
12_19_23,4369610,207386514604550121,1,0,3,0,4,5,5,16,1,5,1,4,3,0,-5,0,0,0,4,0,4,1,5,1,0,1,5
12_19_24,4691216,537208164404704771,1,0,4,0,5,3,3,4,3,3,3,5,1,2,-3,1,4,2,2,0,5,1,1,4,2,2,7
12_19_25,4683024,302581647004425532,1,0,4,0,4,6,3,2,4,3,3,5,1,3,-3,1,2,0,1,0,7,3,1,4,3,1,12
12_19_26,2272027,507314826404021521,1,0,1,0,5,5,5,4,2,3,3,3,2,1,-3,0,8,0,4,0,4,1,4,3,1,3,1
12_20_21,6377436,356021874044047521,2,1,5,0,6,5,3,0,3,3,3,6,1,2,-3,0,0,1,0,1,7,2,1,3,2,1,12
12_20_22,6592537,083512674044431554,3,0,2,0,4,3,2,0,3,3,2,3,1,1,-3,0,0,0,0,2,4,5,1,3,2,4,7
12_20_23,6632306,021354867054021231,3,0,3,0,4,7,5,0,3,4,2,5,2,1,-4,0,0,0,0,2,5,1,4,1,1,0,2
12_20_24,6592826,038257461004746076,3,0,2,0,4,3,3,0,3,3,3,5,1,1,-3,0,0,0,0,2,6,3,1,4,2,2,2
12_20_25,6690769,053271468044477070,3,2,2,0,8,4,2,0,4,2,2,4,1,3,-2,0,0,1,0,2,5,4,1,4,3,2,7
12_20_26,6592537,083512674044431554,3,0,2,0,4,3,2,0,3,3,2,3,1,1,-3,0,0,0,0,2,4,5,1,3,2,4,7
12_21_22,1891330,253164087744554452,0,0,5,0,3,5,1,0,2,4,1,5,4,2,-4,0,0,0,0,0,9,3,1,4,2,2,11
12_21_23,4747140,082371564044514232,1,0,5,0,3,6,4,10,2,4,1,6,4,1,-4,0,0,0,2,0,6,0,4,0,0,0,25
12_21_24,4747043,308521647004444542,1,0,5,0,3,3,2,0,3,3,3,6,3,1,-3,0,0,0,0,0,8,3,1,4,2,2,32
12_21_25,1828425,532601847444544242,0,0,4,0,3,6,1,0,3,4,1,4,4,1,-4,0,0,0,0,0,9,4,1,4,3,2,19
12_21_26,1891330,253164087744554452,0,0,5,0,3,5,1,0,2,4,1,5,4,2,-4,0,0,0,0,0,9,3,1,4,2,2,11
12_22_23,4745236,315846027021501051,1,0,4,0,9,7,6,12,1,2,2,5,1,0,-2,4,3,0,3,0,2,0,5,0,0,0,17
12_22_24,4675403,302581647004424542,1,0,4,0,3,4,2,0,4,3,3,5,3,1,-3,0,0,0,0,0,8,4,1,5,3,2,47
12_22_25,4349011,021648375044540044,1,0,3,0,4,2,2,2,4,2,3,4,2,3,-2,0,2,0,1,0,7,5,1,4,3,3,3
12_22_26,2004525,036582714004421544,1,0,1,0,4,3,2,1,5,3,3,3,1,4,-3,1,2,0,1,0,7,6,1,3,3,4,86
12_23_24,4747043,308521647004444542,1,0,5,0,3,3,2,0,3,3,3,6,3,1,-3,0,0,0,0,0,8,3,1,4,2,2,32
12_23_25,4745024,028671354041514033,1,0,4,0,9,7,4,3,4,2,2,5,1,3,-2,0,1,0,1,0,7,1,3,2,2,0,9
12_23_26,5067166,058316742044020510,2,0,1,0,4,5,5,3,2,3,3,3,1,1,-3,0,6,0,3,1,2,1,4,3,1,3,4
12_24_25,4675403,302581647004424542,1,0,4,0,3,4,2,0,4,3,3,5,3,1,-3,0,0,0,0,0,8,4,1,5,3,2,47
12_24_26,6202412,036257184004744455,2,0,4,0,3,1,2,0,3,3,3,5,2,1,-3,0,0,0,0,1,7,4,1,5,2,3,10
12_25_26,2004525,036582714004421544,1,0,1,0,4,3,2,1,5,3,3,3,1,4,-3,1,2,0,1,0,7,6,1,3,3,4,86
13_14_15,3495565,081627345025511540,1,0,2,0,4,6,2,0,5,3,1,4,3,4,-3,0,0,0,0,0,8,4,1,4,2,2,1
13_14_16,1505476,150837264035251071,0,0,2,0,9,11,4,8,3,5,0,2,4,3,-5,4,0,1,1,0,7,3,3,2,2,1,4
13_14_17,1003939,356182407044121352,0,0,2,0,5,10,4,4,3,4,2,2,3,3,-4,1,4,0,1,0,7,4,3,2,3,2,1
13_14_18,6681275,512837064032104551,3,2,1,0,7,9,5,0,3,5,1,1,4,3,-5,0,0,2,0,0,5,2,3,1,2,2,11
13_14_19,1988311,075346812042501252,1,0,1,0,3,6,4,6,4,4,1,3,4,3,-4,0,0,0,3,0,4,1,4,3,1,2,2
13_14_20,6454462,380571462035277071,2,2,2,0,9,8,4,0,4,4,1,2,3,4,-4,0,0,1,0,2,7,4,3,2,2,2,1
13_14_21,1584791,581620347025514541,0,0,3,0,4,8,2,0,4,5,0,3,3,4,-5,0,0,0,0,0,9,4,1,3,2,2,13
13_14_22,907402,568321740442505545,0,0,2,0,3,5,1,3,4,4,1,2,4,3,-4,2,1,0,1,0,8,6,1,2,3,4,29
13_14_23,6424641,582134067032251571,2,2,1,0,9,11,4,0,3,5,0,2,4,3,-5,0,0,1,0,2,7,2,4,2,2,1,25
13_14_24,3654166,306582174004121514,1,0,2,0,5,6,3,0,5,4,2,4,3,4,-4,0,0,0,0,0,8,4,2,4,2,2,17
13_14_25,1572970,581620347425514541,0,0,3,0,4,7,1,0,4,4,1,3,3,4,-4,0,0,0,0,0,9,5,1,3,3,3,6
13_14_26,907402,568321740442505545,0,0,2,0,3,5,1,3,4,4,1,2,4,3,-4,2,1,0,1,0,8,6,1,2,3,4,29
13_15_16,1542385,152638047127444741,0,0,3,0,10,7,3,7,1,3,0,4,2,1,-3,7,0,1,1,0,8,1,3,2,1,1,1
13_15_17,4359235,026841573040530440,1,0,3,0,4,4,5,8,1,2,3,4,2,0,-2,0,8,0,4,0,2,2,4,3,1,2,1
13_15_18,5853642,025164738041232643,2,0,2,0,5,6,5,9,2,2,1,3,2,1,-2,0,0,4,3,0,2,1,5,2,1,1,2
13_15_19,1583302,253804761514543510,0,0,3,0,4,7,5,20,0,3,0,3,3,0,-3,0,0,0,4,0,5,1,5,1,0,1,3
13_15_20,6667420,870216354255314431,3,2,1,0,10,9,4,0,3,3,0,1,2,3,-3,0,0,1,0,3,4,3,4,1,2,2,8
13_15_21,1830511,580647312424541556,0,0,4,0,4,6,1,0,3,3,1,4,3,1,-3,0,0,0,0,0,9,4,1,4,3,2,1
13_15_22,5002626,036584712004424572,2,0,1,0,3,3,2,0,5,3,3,3,3,2,-3,0,0,1,0,0,7,6,1,3,3,4,10
13_15_23,1583302,253804761514543510,0,0,3,0,4,7,5,20,0,3,0,3,3,0,-3,0,0,0,4,0,5,1,5,1,0,1,3
13_15_24,4675403,302581647004424542,1,0,4,0,3,4,2,0,4,3,3,5,3,1,-3,0,0,0,0,0,8,4,1,5,3,2,47
13_15_25,4675403,302581647004424542,1,0,4,0,3,4,2,0,4,3,3,5,3,1,-3,0,0,0,0,0,8,4,1,5,3,2,47
13_15_26,5002626,036584712004424572,2,0,1,0,3,3,2,0,5,3,3,3,3,2,-3,0,0,1,0,0,7,6,1,3,3,4,10
13_16_17,1890680,120538467045144201,0,0,4,0,9,9,5,18,0,5,0,4,4,0,-5,6,0,0,1,0,6,0,5,0,0,0,15
13_16_18,872069,814573062022164701,0,0,1,0,9,9,5,12,2,5,0,1,4,1,-5,3,0,4,4,0,3,1,3,1,1,2,1
13_16_19,1502014,814253067032414701,0,0,2,0,9,10,5,15,1,5,0,3,4,1,-5,5,0,0,3,0,6,1,5,1,1,0,6
13_16_20,5693425,184573062022164711,2,0,1,0,9,9,5,6,2,5,0,1,4,2,-5,3,0,1,1,2,2,2,2,1,1,2,1
13_16_21,862282,812563047020144741,0,0,1,0,9,9,3,5,3,5,0,2,4,1,-5,5,0,0,1,0,8,2,1,2,2,2,2
13_16_22,1038266,684230751435354624,0,0,2,0,5,6,2,4,4,5,0,2,4,1,-5,3,0,1,1,0,8,5,2,2,2,3,1
13_16_23,1890680,120538467045144201,0,0,4,0,9,9,5,18,0,5,0,4,4,0,-5,6,0,0,1,0,6,0,5,0,0,0,15
13_16_24,1828019,253174086744775450,0,0,4,0,3,3,2,10,1,4,1,4,4,1,-4,2,2,1,1,0,7,3,1,4,1,3,2
13_16_25,1398017,814253067032744771,0,0,2,0,7,9,3,8,2,5,1,3,4,1,-5,4,2,1,2,0,7,2,3,3,3,1,8
13_16_26,907402,568321740442505545,0,0,2,0,3,5,1,3,4,4,1,2,4,3,-4,2,1,0,1,0,8,6,1,2,3,4,29
13_17_18,859490,582764310422502036,0,0,1,0,9,8,5,4,2,3,2,1,2,2,-3,0,8,4,4,0,3,4,4,1,2,3,58
13_17_19,316016,537814206404121171,0,0,1,0,5,8,5,4,2,4,2,1,3,2,-4,1,8,0,4,0,5,3,4,1,2,3,5
13_17_20,5017254,853617042144216450,2,0,1,0,3,6,3,3,2,4,1,1,4,1,-4,1,1,0,1,2,3,3,2,1,2,4,6
13_17_21,915181,538601742142144140,0,0,2,0,3,8,3,5,3,5,0,3,5,3,-5,0,0,0,1,0,8,2,3,3,1,2,11
13_17_22,70965,580672314434773024,0,0,1,0,4,6,3,4,3,4,2,1,3,1,-4,1,4,1,1,0,7,6,2,1,3,4,2
13_17_23,177780,382510746033126101,0,0,1,0,5,11,6,9,2,5,1,2,4,1,-5,0,3,3,3,0,6,2,5,2,1,1,36
13_17_24,4338809,302581764004424512,1,0,3,0,3,4,4,3,3,3,3,4,3,1,-3,0,6,0,3,0,5,3,2,4,2,2,2
13_17_25,654383,380156472035146053,0,0,1,0,7,8,4,3,3,4,2,1,3,2,-4,1,6,2,3,0,6,5,3,1,3,3,9
13_17_26,908676,157634280144255157,0,0,2,0,3,5,3,12,1,4,1,2,4,1,-4,2,3,2,2,0,6,3,3,2,1,4,6
13_18_19,871917,810537264025144001,0,0,1,0,9,9,5,12,2,5,0,1,4,1,-5,1,0,4,4,0,4,1,5,1,1,2,19
13_18_20,6472477,512837460022144014,2,3,1,0,9,9,5,6,2,5,0,1,4,2,-5,1,0,3,2,1,3,2,5,1,1,2,7
13_18_21,4882250,037854261551424317,1,1,2,0,3,7,3,0,2,5,0,4,5,2,-5,0,0,1,0,0,8,1,3,2,0,2,3
13_18_22,3361468,510873264027164201,1,0,1,0,9,9,5,9,2,5,0,1,4,1,-5,1,0,4,3,0,3,3,3,1,1,2,1
13_18_23,871917,810537264025144001,0,0,1,0,9,9,5,12,2,5,0,1,4,1,-5,1,0,4,4,0,4,1,5,1,1,2,19
13_18_24,1827984,582761340444535545,0,0,4,0,3,3,2,10,1,4,1,4,4,1,-4,0,2,2,2,0,7,2,1,4,1,3,6
13_18_25,871917,810537264025144001,0,0,1,0,9,9,5,12,2,5,0,1,4,1,-5,1,0,4,4,0,4,1,5,1,1,2,19
13_18_26,908676,157634280144255157,0,0,2,0,3,5,3,12,1,4,1,2,4,1,-4,2,3,2,2,0,6,3,3,2,1,4,6
13_19_20,5693393,584173062022144711,2,0,1,0,9,9,5,6,2,5,0,1,4,2,-5,2,0,1,2,2,2,2,2,1,1,2,1
13_19_21,915181,538601742142144140,0,0,2,0,3,8,3,5,3,5,0,3,5,3,-5,0,0,0,1,0,8,2,3,3,1,2,11
13_19_22,250827,387512604504123144,0,0,1,0,5,7,4,12,2,5,0,1,4,1,-5,0,0,0,3,0,3,4,4,1,1,3,8
13_19_23,871917,810537264025144001,0,0,1,0,9,9,5,12,2,5,0,1,4,1,-5,1,0,4,4,0,4,1,5,1,1,2,19
13_19_24,1827984,582761340444535545,0,0,4,0,3,3,2,10,1,4,1,4,4,1,-4,0,2,2,2,0,7,2,1,4,1,3,6
13_19_25,1398017,814253067032744771,0,0,2,0,7,9,3,8,2,5,1,3,4,1,-5,4,2,1,2,0,7,2,3,3,3,1,8
13_19_26,908676,157634280144255157,0,0,2,0,3,5,3,12,1,4,1,2,4,1,-4,2,3,2,2,0,6,3,3,2,1,4,6
13_20_21,4345377,835106742142540140,1,0,3,0,3,8,3,0,3,5,0,3,5,1,-5,0,0,0,0,1,8,2,3,3,1,2,1
13_20_22,5021291,865413270142404355,2,0,1,0,3,7,3,0,3,4,0,1,4,1,-4,0,0,0,0,2,7,5,3,1,2,3,1
13_20_23,6431180,512837460022144234,2,2,1,0,9,9,5,6,2,5,0,1,4,2,-5,1,0,1,1,2,3,2,5,1,1,2,1
13_20_24,6590188,241756803244432404,3,0,2,0,3,3,3,0,3,4,1,4,4,1,-4,0,0,0,0,2,4,3,3,3,0,3,2
13_20_25,6468637,856134072044251771,2,3,1,0,8,8,3,2,3,4,1,1,3,2,-4,1,1,2,1,2,4,3,3,1,3,3,3
13_20_26,5017254,853617042144216450,2,0,1,0,3,6,3,3,2,4,1,1,4,1,-4,1,1,0,1,2,3,3,2,1,2,4,6
13_21_22,907402,568321740442505545,0,0,2,0,3,5,1,3,4,4,1,2,4,3,-4,2,1,0,1,0,8,6,1,2,3,4,29
13_21_23,915181,538601742142144140,0,0,2,0,3,8,3,5,3,5,0,3,5,3,-5,0,0,0,1,0,8,2,3,3,1,2,11
13_21_24,1828425,532601847444544242,0,0,4,0,3,6,1,0,3,4,1,4,4,1,-4,0,0,0,0,0,9,4,1,4,3,2,19
13_21_25,1828425,532601847444544242,0,0,4,0,3,6,1,0,3,4,1,4,4,1,-4,0,0,0,0,0,9,4,1,4,3,2,19
13_21_26,907402,568321740442505545,0,0,2,0,3,5,1,3,4,4,1,2,4,3,-4,2,1,0,1,0,8,6,1,2,3,4,29
13_22_23,250827,387512604504123144,0,0,1,0,5,7,4,12,2,5,0,1,4,1,-5,0,0,0,3,0,3,4,4,1,1,3,8
13_22_24,1828425,532601847444544242,0,0,4,0,3,6,1,0,3,4,1,4,4,1,-4,0,0,0,0,0,9,4,1,4,3,2,19
13_22_25,907402,568321740442505545,0,0,2,0,3,5,1,3,4,4,1,2,4,3,-4,2,1,0,1,0,8,6,1,2,3,4,29
13_22_26,907402,568321740442505545,0,0,2,0,3,5,1,3,4,4,1,2,4,3,-4,2,1,0,1,0,8,6,1,2,3,4,29
13_23_24,915181,538601742142144140,0,0,2,0,3,8,3,5,3,5,0,3,5,3,-5,0,0,0,1,0,8,2,3,3,1,2,11
13_23_25,6424641,582134067032251571,2,2,1,0,9,11,4,0,3,5,0,2,4,3,-5,0,0,1,0,2,7,2,4,2,2,1,25
13_23_26,250827,387512604504123144,0,0,1,0,5,7,4,12,2,5,0,1,4,1,-5,0,0,0,3,0,3,4,4,1,1,3,8
13_24_25,1828425,532601847444544242,0,0,4,0,3,6,1,0,3,4,1,4,4,1,-4,0,0,0,0,0,9,4,1,4,3,2,19
13_24_26,4951576,081357462554444450,1,1,3,0,3,4,1,0,3,4,1,3,4,2,-4,0,0,1,0,0,8,5,1,3,2,4,3
13_25_26,907402,568321740442505545,0,0,2,0,3,5,1,3,4,4,1,2,4,3,-4,2,1,0,1,0,8,6,1,2,3,4,29
14_15_16,884360,801637245256644540,0,0,2,0,10,5,2,5,3,2,0,3,1,3,-2,5,0,1,1,0,8,2,1,3,2,2,1
14_15_17,2915331,350178462040251052,1,0,1,0,7,6,4,0,4,2,3,2,1,3,-2,0,6,3,3,0,3,5,3,2,3,3,47
14_15_18,4288069,028764351041532030,1,0,2,0,9,6,6,8,2,1,2,3,1,1,-1,2,4,4,4,0,2,1,5,2,1,1,68
14_15_19,4288069,028764351041532030,1,0,2,0,9,6,6,8,2,1,2,3,1,1,-1,2,4,4,4,0,2,1,5,2,1,1,68
14_15_20,6576712,056874231044254050,3,0,1,0,8,4,2,0,4,2,2,2,1,3,-2,0,0,1,0,2,3,6,2,2,3,4,27
14_15_21,9613,521367840226444344,0,0,1,0,10,6,2,4,4,3,0,2,1,4,-3,4,0,1,1,0,8,5,2,2,2,3,9
14_15_22,2004525,036582714004421544,1,0,1,0,4,3,2,1,5,3,3,3,1,4,-3,1,2,0,1,0,7,6,1,3,3,4,86
14_15_23,4288069,028764351041532030,1,0,2,0,9,6,6,8,2,1,2,3,1,1,-1,2,4,4,4,0,2,1,5,2,1,1,68
14_15_24,6692950,035268174004451571,3,2,3,0,7,4,3,0,4,2,3,4,1,3,-2,0,0,2,0,0,6,4,1,4,3,2,32
14_15_25,2915331,350178462040251052,1,0,1,0,7,6,4,0,4,2,3,2,1,3,-2,0,6,3,3,0,3,5,3,2,3,3,47
14_15_26,2004525,036582714004421544,1,0,1,0,4,3,2,1,5,3,3,3,1,4,-3,1,2,0,1,0,7,6,1,3,3,4,86
14_16_17,1497479,310647582025700431,0,0,2,0,9,10,4,4,3,3,2,2,2,3,-3,2,4,0,2,0,7,4,3,2,3,2,11
14_16_18,31481,145283067221104751,0,0,1,0,11,11,4,8,3,3,0,2,2,3,-3,4,0,2,2,0,7,3,4,2,2,1,10
14_16_19,904318,541376208211464540,0,0,2,0,11,8,4,12,2,1,0,2,1,2,-1,4,0,3,3,0,6,3,4,2,2,1,19
14_16_20,6678443,308572461002271075,3,2,1,0,7,6,4,0,5,3,2,3,1,4,-3,0,0,1,0,2,4,4,3,3,2,2,25
14_16_21,1548625,860351427255424021,0,0,3,0,11,10,3,4,4,4,0,3,3,4,-4,4,0,1,1,0,8,2,3,3,2,1,35
14_16_22,9613,521367840226444344,0,0,1,0,10,6,2,4,4,3,0,2,1,4,-3,4,0,1,1,0,8,5,2,2,2,3,9
14_16_23,4330203,548320167211455371,1,0,3,0,11,10,4,5,2,2,0,3,1,2,-2,5,0,1,1,1,7,1,4,2,2,0,7
14_16_24,3831721,025841673041255464,1,0,2,0,6,3,2,4,4,2,1,4,1,3,-2,4,0,0,1,0,7,4,1,4,2,2,3
14_16_25,1024233,857261430144055454,0,0,2,0,5,5,1,3,4,4,1,2,1,4,-4,3,1,0,1,0,8,6,1,2,3,4,5
14_16_26,1024233,857261430144055454,0,0,2,0,5,5,1,3,4,4,1,2,1,4,-4,3,1,0,1,0,8,6,1,2,3,4,5
14_17_18,859490,582764310422502036,0,0,1,0,9,8,5,4,2,3,2,1,2,2,-3,0,8,4,4,0,3,4,4,1,2,3,58
14_17_19,859490,582764310422502036,0,0,1,0,9,8,5,4,2,3,2,1,2,2,-3,0,8,4,4,0,3,4,4,1,2,3,58
14_17_20,6678443,308572461002271075,3,2,1,0,7,6,4,0,5,3,2,3,1,4,-3,0,0,1,0,2,4,4,3,3,2,2,25
14_17_21,1821141,580621347425514521,0,0,3,0,9,9,2,3,4,4,1,3,2,4,-4,0,1,0,1,0,8,4,2,3,3,2,15
14_17_22,2004525,036582714004421544,1,0,1,0,4,3,2,1,5,3,3,3,1,4,-3,1,2,0,1,0,7,6,1,3,3,4,86
14_17_23,859490,582764310422502036,0,0,1,0,9,8,5,4,2,3,2,1,2,2,-3,0,8,4,4,0,3,4,4,1,2,3,58
14_17_24,4564988,350862471040257074,1,0,3,0,7,4,3,2,4,2,3,4,1,3,-2,1,4,2,2,0,6,4,1,4,3,2,12
14_17_25,2027829,056382714044021541,1,0,1,0,4,5,3,0,5,3,3,3,2,4,-3,0,4,0,2,0,6,4,1,3,3,3,9
14_17_26,2886813,312648075022740064,1,0,1,0,7,4,3,2,4,2,3,2,1,3,-2,1,4,2,2,0,6,6,2,2,3,4,4
14_18_19,859490,582764310422502036,0,0,1,0,9,8,5,4,2,3,2,1,2,2,-3,0,8,4,4,0,3,4,4,1,2,3,58
14_18_20,6678443,308572461002271075,3,2,1,0,7,6,4,0,5,3,2,3,1,4,-3,0,0,1,0,2,4,4,3,3,2,2,25
14_18_21,1340300,801567324356464501,0,0,2,0,7,7,2,4,4,4,1,2,2,4,-4,1,2,2,2,0,7,5,1,2,3,3,4
14_18_22,6681497,082567314022444551,3,2,1,0,8,5,2,0,5,3,2,3,2,4,-3,0,0,2,0,0,6,5,1,3,3,3,41
14_18_23,6476160,135687420251014034,2,4,1,0,11,9,5,6,2,3,0,1,2,2,-3,3,0,4,2,0,5,3,5,1,1,2,59
14_18_24,6692950,035268174004451571,3,2,3,0,7,4,3,0,4,2,3,4,1,3,-2,0,0,2,0,0,6,4,1,4,3,2,32
14_18_25,6681497,082567314022444551,3,2,1,0,8,5,2,0,5,3,2,3,2,4,-3,0,0,2,0,0,6,5,1,3,3,3,41
14_18_26,6263774,053871264044257054,2,1,1,0,6,3,1,0,5,3,2,3,1,4,-3,0,0,1,0,0,7,6,1,3,3,4,3
14_19_20,6678443,308572461002271075,3,2,1,0,7,6,4,0,5,3,2,3,1,4,-3,0,0,1,0,2,4,4,3,3,2,2,25
14_19_21,1340300,801567324356464501,0,0,2,0,7,7,2,4,4,4,1,2,2,4,-4,1,2,2,2,0,7,5,1,2,3,3,4
14_19_22,2004525,036582714004421544,1,0,1,0,4,3,2,1,5,3,3,3,1,4,-3,1,2,0,1,0,7,6,1,3,3,4,86
14_19_23,3317017,351726084021532031,1,0,1,0,9,7,6,4,3,2,2,2,1,2,-2,1,4,4,4,0,4,3,5,2,1,2,12
14_19_24,4564988,350862471040257074,1,0,3,0,7,4,3,2,4,2,3,4,1,3,-2,1,4,2,2,0,6,4,1,4,3,2,12
14_19_25,2027829,056382714044021541,1,0,1,0,4,5,3,0,5,3,3,3,2,4,-3,0,4,0,2,0,6,4,1,3,3,3,9
14_19_26,2004525,036582714004421544,1,0,1,0,4,3,2,1,5,3,3,3,1,4,-3,1,2,0,1,0,7,6,1,3,3,4,86
14_20_21,6448249,076185423677514015,2,2,2,0,8,7,2,0,4,4,1,2,2,4,-4,0,0,1,0,2,7,5,1,2,3,3,7
14_20_22,6448249,076185423677514015,2,2,2,0,8,7,2,0,4,4,1,2,2,4,-4,0,0,1,0,2,7,5,1,2,3,3,7
14_20_23,6667420,870216354255314431,3,2,1,0,10,9,4,0,3,3,0,1,2,3,-3,0,0,1,0,3,4,3,4,1,2,2,8
14_20_24,6678443,308572461002271075,3,2,1,0,7,6,4,0,5,3,2,3,1,4,-3,0,0,1,0,2,4,4,3,3,2,2,25
14_20_25,6448249,076185423677514015,2,2,2,0,8,7,2,0,4,4,1,2,2,4,-4,0,0,1,0,2,7,5,1,2,3,3,7
14_20_26,5336835,053874261044254055,2,0,1,0,6,3,1,0,5,3,2,3,1,4,-3,0,0,0,0,1,7,6,1,3,3,4,7
14_21_22,1572970,581620347425514541,0,0,3,0,4,7,1,0,4,4,1,3,3,4,-4,0,0,0,0,0,9,5,1,3,3,3,6
14_21_23,1548625,860351427255424021,0,0,3,0,11,10,3,4,4,4,0,3,3,4,-4,4,0,1,1,0,8,2,3,3,2,1,35
14_21_24,1877855,320617584045541434,0,0,4,0,8,6,2,0,3,3,2,4,1,3,-3,0,0,0,0,0,9,4,1,4,3,2,4
14_21_25,1572970,581620347425514541,0,0,3,0,4,7,1,0,4,4,1,3,3,4,-4,0,0,0,0,0,9,5,1,3,3,3,6
14_21_26,1024233,857261430144055454,0,0,2,0,5,5,1,3,4,4,1,2,1,4,-4,3,1,0,1,0,8,6,1,2,3,4,5
14_22_23,6678443,308572461002271075,3,2,1,0,7,6,4,0,5,3,2,3,1,4,-3,0,0,1,0,2,4,4,3,3,2,2,25
14_22_24,2004525,036582714004421544,1,0,1,0,4,3,2,1,5,3,3,3,1,4,-3,1,2,0,1,0,7,6,1,3,3,4,86
14_22_25,2004525,036582714004421544,1,0,1,0,4,3,2,1,5,3,3,3,1,4,-3,1,2,0,1,0,7,6,1,3,3,4,86
14_22_26,2004525,036582714004421544,1,0,1,0,4,3,2,1,5,3,3,3,1,4,-3,1,2,0,1,0,7,6,1,3,3,4,86
14_23_24,3654166,306582174004121514,1,0,2,0,5,6,3,0,5,4,2,4,3,4,-4,0,0,0,0,0,8,4,2,4,2,2,17
14_23_25,1821141,580621347425514521,0,0,3,0,9,9,2,3,4,4,1,3,2,4,-4,0,1,0,1,0,8,4,2,3,3,2,15
14_23_26,2004525,036582714004421544,1,0,1,0,4,3,2,1,5,3,3,3,1,4,-3,1,2,0,1,0,7,6,1,3,3,4,86
14_24_25,4691501,308521647002444541,1,0,4,0,5,4,2,0,4,3,3,5,1,3,-3,0,0,0,0,0,8,3,1,5,3,2,5
14_24_26,2004525,036582714004421544,1,0,1,0,4,3,2,1,5,3,3,3,1,4,-3,1,2,0,1,0,7,6,1,3,3,4,86
14_25_26,2004525,036582714004421544,1,0,1,0,4,3,2,1,5,3,3,3,1,4,-3,1,2,0,1,0,7,6,1,3,3,4,86
15_16_17,1244237,352764801027510540,0,0,2,0,6,7,6,16,0,2,1,3,1,0,-2,4,4,0,3,0,3,1,5,1,0,1,4
15_16_18,904318,541376208211464540,0,0,2,0,11,8,4,12,2,1,0,2,1,2,-1,4,0,3,3,0,6,3,4,2,2,1,19
15_16_19,1550316,142378560217464304,0,0,3,0,11,7,5,20,0,2,0,3,1,0,-2,5,0,0,4,0,3,1,5,1,0,1,46
15_16_20,5705482,201763845441664330,2,0,2,0,11,8,4,4,2,1,0,2,1,2,-1,4,0,1,1,2,5,3,4,2,2,1,5
15_16_21,1827422,201863745451444040,0,0,4,0,11,7,3,7,1,2,0,4,1,1,-2,7,0,1,1,0,8,2,3,2,1,1,19
15_16_22,33241,801673245241644540,0,0,1,0,11,6,3,10,2,1,0,2,1,2,-1,5,0,1,2,0,7,4,3,2,2,2,13
15_16_23,1550316,142378560217464304,0,0,3,0,11,7,5,20,0,2,0,3,1,0,-2,5,0,0,4,0,3,1,5,1,0,1,46
15_16_24,4735776,056234781046454050,1,0,4,0,8,4,2,5,2,2,2,5,1,1,-2,5,1,0,1,0,7,3,1,4,2,2,7
15_16_25,33241,801673245241644540,0,0,1,0,11,6,3,10,2,1,0,2,1,2,-1,5,0,1,2,0,7,4,3,2,2,2,13
15_16_26,33241,801673245241644540,0,0,1,0,11,6,3,10,2,1,0,2,1,2,-1,5,0,1,2,0,7,4,3,2,2,2,13
15_17_18,1520291,521706384441542031,0,0,2,0,9,7,5,8,1,2,2,2,1,1,-2,2,8,4,4,0,5,2,3,2,2,2,4
15_17_19,4566591,053281476040451050,1,0,3,0,7,4,5,8,1,2,3,4,1,0,-2,2,8,0,4,0,4,1,3,3,1,2,9
15_17_20,6689795,381742560021536460,3,2,2,0,7,5,4,1,3,1,3,3,1,2,-1,1,2,1,1,2,2,3,1,3,3,2,8
15_17_21,4019616,035268174004451375,1,0,2,0,7,3,3,4,3,1,3,3,1,2,-1,2,4,2,2,0,6,5,1,3,3,3,3
